relative_path,group,expected_slug,expected_name,expected_image_type,should_clip_accept,source_url,download_url,license,artist,width,height,review_status,review_note
images/non_travel/document/document_07.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Iranian_government_document_about_Qazi_Mohammad_rebellion_(5).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Iranian_government_document_about_Qazi_Mohammad_rebellion_%285%29.jpg/500px-Iranian_government_document_about_Qazi_Mohammad_rebellion_%285%29.jpg,Public domain,Government of Iran,700,787,approved,
images/non_travel/document/document_08.jpg,non_travel,,Tài liệu,document,0,https://commons.wikimedia.org/wiki/File:Iranian_government_document_about_Qazi_Mohammad_rebellion_(9).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Iranian_government_document_about_Qazi_Mohammad_rebellion_%289%29.jpg/500px-Iranian_government_document_about_Qazi_Mohammad_rebellion_%289%29.jpg,Public domain,Government of Iran,700,918,rejected,
images/non_travel/screenshot/screenshot_05.jpg,non_travel,,Ảnh chụp màn hình,screenshot,0,https://commons.wikimedia.org/wiki/File:IBM_Thinkpad_R51.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/IBM_Thinkpad_R51.jpg/500px-IBM_Thinkpad_R51.jpg,CC BY-SA 4.0,André Karwath aka  Aka,1291,1200,rejected,"Ảnh chụp laptop, không phải screenshot thuần."
images/non_travel/screenshot/screenshot_06.jpg,non_travel,,Ảnh chụp màn hình,screenshot,0,https://commons.wikimedia.org/wiki/File:Firefox_screenshot_wikipedia_041222.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Firefox_screenshot_wikipedia_041222.jpg/500px-Firefox_screenshot_wikipedia_041222.jpg,CC BY-SA 4.0,Original uploader was  Thuresson  at  sv.wikipedia,800,600,approved,
images/non_travel/screenshot/screenshot_07.png,non_travel,,Ảnh chụp màn hình,screenshot,0,https://commons.wikimedia.org/wiki/File:Blender_user_interface_2.50.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Blender_user_interface_2.50.PNG/500px-Blender_user_interface_2.50.PNG,CC BY-SA 3.0,Giannisf,1362,691,approved,
images/non_travel/screenshot/screenshot_08.jpg,non_travel,,Ảnh chụp màn hình,screenshot,0,https://commons.wikimedia.org/wiki/File:Normal_Color_inversion.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Normal_Color_inversion.jpg/500px-Normal_Color_inversion.jpg,Public domain,JacktheRipped,800,1280,approved,
images/non_travel/food/food_03.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:Tomato-dish-2005-08-06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Tomato-dish-2005-08-06.jpg/500px-Tomato-dish-2005-08-06.jpg,CC BY-SA 3.0,,640,480,approved,
images/non_travel/food/food_04.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:Tellinas_(Close-Up).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Tellinas_%28Close-Up%29.jpg/500px-Tellinas_%28Close-Up%29.jpg,CC BY 3.0,Tamorlan,3888,2592,approved,
images/non_travel/food/food_05.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:Lasagne_-_stonesoup.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Lasagne_-_stonesoup.jpg/500px-Lasagne_-_stonesoup.jpg,CC BY 2.0,jules / stonesoup,2000,2050,approved,
images/non_travel/food/food_06.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:%D4%BC%D5%A1%D5%A6%D5%A1%D5%B6%D5%AB%D5%A1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/%D4%BC%D5%A1%D5%A6%D5%A1%D5%B6%D5%AB%D5%A1.JPG/500px-%D4%BC%D5%A1%D5%A6%D5%A1%D5%B6%D5%AB%D5%A1.JPG,CC BY-SA 3.0,Chaojoker,4238,2806,approved,
images/non_travel/food/food_07.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:Lasagna_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Lasagna_%281%29.jpg/500px-Lasagna_%281%29.jpg,CC BY 2.0,jeffreyw,1600,1301,approved,
images/non_travel/food/food_08.jpg,non_travel,,Đồ ăn,food,0,https://commons.wikimedia.org/wiki/File:Thalassino_Youvetsi_close-up_-_Hellenic_Republic_AUD24.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Thalassino_Youvetsi_close-up_-_Hellenic_Republic_AUD24.jpg/500px-Thalassino_Youvetsi_close-up_-_Hellenic_Republic_AUD24.jpg,CC BY-SA 2.0,Alpha,2048,1371,approved,
images/non_travel/animal/animal_02.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Kazakh_shepard_with_dogs_and_horse.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Kazakh_shepard_with_dogs_and_horse.jpg/500px-Kazakh_shepard_with_dogs_and_horse.jpg,CC BY-SA 3.0,Airunp,640,480,approved,
images/non_travel/animal/animal_03.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Larus_portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Larus_portrait.jpg/500px-Larus_portrait.jpg,CC BY 2.0,Stefano Corso,1024,732,approved,
images/non_travel/animal/animal_04.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Sarcophagid_fly_Portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sarcophagid_fly_Portrait.jpg/500px-Sarcophagid_fly_Portrait.jpg,CC BY-SA 1.0,JJ Harrison  ( https://www.jjharrison.com.au/ ),1759,1282,approved,
images/non_travel/animal/animal_05.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Calliphora_vomitoria_Portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Calliphora_vomitoria_Portrait.jpg/500px-Calliphora_vomitoria_Portrait.jpg,CC BY-SA 3.0,JJ Harrison  ( https://www.jjharrison.com.au/ ),1669,1298,approved,
images/non_travel/animal/animal_06.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Calliphora_sp_Portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Calliphora_sp_Portrait.jpg/500px-Calliphora_sp_Portrait.jpg,CC BY-SA 3.0,JJ Harrison  ( https://www.jjharrison.com.au/ ),1294,1928,approved,
images/non_travel/animal/animal_07.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Dragonfly_portrait_01_(MK).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Dragonfly_portrait_01_%28MK%29.JPG/500px-Dragonfly_portrait_01_%28MK%29.JPG,CC BY-SA 3.0,Leviathan  (  talk  ),3000,2127,rejected,
images/non_travel/animal/animal_08.jpg,non_travel,,Động vật,animal,0,https://commons.wikimedia.org/wiki/File:Palamedes_-_portrait_de_femme_en_Granida.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Palamedes_-_portrait_de_femme_en_Granida.jpg/500px-Palamedes_-_portrait_de_femme_en_Granida.jpg,Public domain,,1361,1600,rejected,
images/non_travel/object/object_02.jpg,non_travel,,Đồ vật,object,0,https://commons.wikimedia.org/wiki/File:NED_Synclavier_PSMT_product_label.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/NED_Synclavier_PSMT_product_label.jpg/500px-NED_Synclavier_PSMT_product_label.jpg,CC BY-SA 2.0,John R. Southern,2816,2112,rejected,
images/non_travel/object/object_03.jpg,non_travel,,Đồ vật,object,0,https://commons.wikimedia.org/wiki/File:Wurlitzer_4100_BW_product_plate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Wurlitzer_4100_BW_product_plate.jpg/500px-Wurlitzer_4100_BW_product_plate.jpg,CC BY-SA 2.0,"Joe Whited  from Utica, USA",1024,768,approved,
images/non_travel/object/object_04.jpg,non_travel,,Đồ vật,object,0,https://commons.wikimedia.org/wiki/File:Packri_Monster_electronic_game_at_Play_Expo_2013.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Packri_Monster_electronic_game_at_Play_Expo_2013.JPG/500px-Packri_Monster_electronic_game_at_Play_Expo_2013.JPG,CC BY-SA 3.0,Rept0n1x,4320,3240,approved,
images/non_travel/object/object_05.jpg,non_travel,,Đồ vật,object,0,"https://commons.wikimedia.org/wiki/File:Bank_Shot_Electronic_Pool_by_Parker_Brothers,_Copyright_1980_(LED_Handheld_Electronic_Game).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Bank_Shot_Electronic_Pool_by_Parker_Brothers%2C_Copyright_1980_%28LED_Handheld_Electronic_Game%29.jpg/500px-Bank_Shot_Electronic_Pool_by_Parker_Brothers%2C_Copyright_1980_%28LED_Handheld_Electronic_Game%29.jpg,CC BY-SA 2.0,Joe Haupt  from USA,3345,2998,approved,
images/non_travel/object/object_06.jpg,non_travel,,Đồ vật,object,0,"https://commons.wikimedia.org/wiki/File:Split_Second_by_Parker_Brothers,_Copyright_1980_(LED_Handheld_Electronic_Game).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Split_Second_by_Parker_Brothers%2C_Copyright_1980_%28LED_Handheld_Electronic_Game%29.jpg/500px-Split_Second_by_Parker_Brothers%2C_Copyright_1980_%28LED_Handheld_Electronic_Game%29.jpg,CC BY-SA 2.0,Joe Haupt  from USA,2378,3340,approved,
images/non_travel/object/object_07.jpg,non_travel,,Đồ vật,object,0,"https://commons.wikimedia.org/wiki/File:Brain_Drain_by_Radio_Shack,_Cat._No._60-2138,_Made_in_Taiwan,_(LED_Handheld_Electronic_Game).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Brain_Drain_by_Radio_Shack%2C_Cat._No._60-2138%2C_Made_in_Taiwan%2C_%28LED_Handheld_Electronic_Game%29.jpg/500px-Brain_Drain_by_Radio_Shack%2C_Cat._No._60-2138%2C_Made_in_Taiwan%2C_%28LED_Handheld_Electronic_Game%29.jpg,CC BY-SA 2.0,Joe Haupt  from USA,3041,3180,approved,
images/non_travel/object/object_08.jpg,non_travel,,Đồ vật,object,0,"https://commons.wikimedia.org/wiki/File:Reflex_by_Parker_Brothers,_No._4000,_Copyright_1981_(Electronic_Game)_-_Five_Electronic_Games_of_Quick_Reaction.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Reflex_by_Parker_Brothers%2C_No._4000%2C_Copyright_1981_%28Electronic_Game%29_-_Five_Electronic_Games_of_Quick_Reaction.jpg/500px-Reflex_by_Parker_Brothers%2C_No._4000%2C_Copyright_1981_%28Electronic_Game%29_-_Five_Electronic_Games_of_Quick_Reaction.jpg,CC BY-SA 2.0,Joe Haupt  from USA,2746,2663,approved,
